Timestamp,Total
2023-10-01 12:15:00,105.04
2023-10-01 12:30:00,105.48
2023-10-01 12:45:00,106.16
2023-10-01 13:00:00,106.86
2023-10-01 13:15:00,108.54
2023-10-01 13:30:00,111.16
2023-10-01 13:45:00,113.46
2023-10-01 14:00:00,114.98
2023-10-01 14:15:00,115.52
2023-10-01 14:30:00,117.68
2023-10-01 14:45:00,120.28
2023-10-01 15:00:00,122.64
2023-10-01 15:15:00,124.36
2023-10-01 15:30:00,126.3
2023-10-01 15:45:00,126.66
2023-10-01 16:00:00,129.42
2023-10-01 16:15:00,132.88
2023-10-01 16:30:00,136.0
2023-10-01 16:45:00,138.12
2023-10-01 17:00:00,140.22
2023-10-01 17:15:00,141.74
2023-10-01 17:30:00,143.0
2023-10-01 17:45:00,144.68
2023-10-01 18:00:00,145.86
2023-10-01 18:15:00,147.42
2023-10-01 18:30:00,147.18
2023-10-01 18:45:00,145.48
2023-10-01 19:00:00,144.16
2023-10-01 19:15:00,143.74
2023-10-01 19:30:00,142.34
2023-10-01 19:45:00,141.52
2023-10-01 20:00:00,140.98
2023-10-01 20:15:00,139.72
2023-10-01 20:30:00,137.92
2023-10-01 20:45:00,136.6
2023-10-01 21:00:00,135.56
2023-10-01 21:15:00,133.2
2023-10-01 21:30:00,131.56
2023-10-01 21:45:00,131.7
2023-10-01 22:00:00,130.94
2023-10-01 22:15:00,129.58
2023-10-01 22:30:00,127.68
2023-10-01 22:45:00,127.04
2023-10-01 23:00:00,126.28
2023-10-01 23:15:00,125.36
2023-10-01 23:30:00,124.84
2023-10-01 23:45:00,123.8
2023-10-02 00:00:00,123.34
2023-10-02 00:15:00,122.76
2023-10-02 00:30:00,122.3
2023-10-02 00:45:00,120.94
2023-10-02 01:00:00,120.36
2023-10-02 01:15:00,119.9
2023-10-02 01:30:00,118.94
2023-10-02 01:45:00,117.14
2023-10-02 02:00:00,114.76
2023-10-02 02:15:00,112.42
2023-10-02 02:30:00,111.38
2023-10-02 02:45:00,111.26
2023-10-02 03:00:00,108.72
2023-10-02 03:15:00,106.22
2023-10-02 03:30:00,103.96
2023-10-02 03:45:00,102.02
2023-10-02 04:00:00,99.58
2023-10-02 04:15:00,99.9
2023-10-02 04:30:00,98.18
2023-10-02 04:45:00,97.28
2023-10-02 05:00:00,95.26
2023-10-02 05:15:00,94.44
2023-10-02 05:30:00,92.72
2023-10-02 05:45:00,91.16
2023-10-02 06:00:00,91.46
2023-10-02 06:15:00,91.84
2023-10-02 06:30:00,91.9
2023-10-02 06:45:00,92.12
2023-10-02 07:00:00,91.98
2023-10-02 07:15:00,93.3
2023-10-02 07:30:00,94.98
2023-10-02 07:45:00,95.4
2023-10-02 08:00:00,96.36
2023-10-02 08:15:00,97.18
2023-10-02 08:30:00,98.28
2023-10-02 08:45:00,98.76
2023-10-02 09:00:00,100.84
2023-10-02 09:15:00,100.5
2023-10-02 09:30:00,99.68
2023-10-02 09:45:00,99.0
2023-10-02 10:00:00,98.44
2023-10-02 10:15:00,97.92
2023-10-02 10:30:00,99.46
2023-10-02 10:45:00,99.92
2023-10-02 11:00:00,100.98
2023-10-02 11:15:00,102.26
2023-10-02 11:30:00,102.76
2023-10-02 11:45:00,103.72
2023-10-02 12:00:00,104.9
2023-10-02 12:15:00,105.74
2023-10-02 12:30:00,106.7
2023-10-02 12:45:00,107.48
2023-10-02 13:00:00,107.76
2023-10-02 13:15:00,109.6
2023-10-02 13:30:00,112.3
2023-10-02 13:45:00,113.86
2023-10-02 14:00:00,115.48
2023-10-02 14:15:00,117.04
2023-10-02 14:30:00,117.68
2023-10-02 14:45:00,118.32
2023-10-02 15:00:00,118.78
2023-10-02 15:15:00,119.26
2023-10-02 15:30:00,121.4
2023-10-02 15:45:00,123.74
2023-10-02 16:00:00,127.44
2023-10-02 16:15:00,130.8
2023-10-02 16:30:00,133.8
2023-10-02 16:45:00,135.52
2023-10-02 17:00:00,136.34
2023-10-02 17:15:00,137.52
2023-10-02 17:30:00,140.22
2023-10-02 17:45:00,141.38
2023-10-02 18:00:00,142.98
2023-10-02 18:15:00,144.72
